participant_group_id,session_id,scale,metric,median,participant_mean,within_deviation,between_component,decomposition_status
P-F3CCAA8842,sub-124,probe_pre30s,pose_vertical_up_per_sec_median,0.00011529745451998712,0.0003744333831148874,-0.00025913592859490027,0.0003744333831148874,estimable
P-F3CCAA8842,sub-124,probe_pre30s,pose_vertical_up_per_sec_median,-0.0007745013783085993,0.0003744333831148874,-0.0011489347614234867,0.0003744333831148874,estimable
P-F3CCAA8842,sub-124,probe_pre30s,pose_vertical_up_per_sec_median,0.0013509653193321744,0.0003744333831148874,0.000976531936217287,0.0003744333831148874,estimable
P-F3CCAA8842,sub-124,probe_pre30s,pose_vertical_up_per_sec_median,0.0008841355641682942,0.0003744333831148874,0.0005097021810534068,0.0003744333831148874,estimable
P-F3CCAA8842,sub-124,probe_pre30s,pose_vertical_up_per_sec_median,-0.0017038147364343914,0.0003744333831148874,-0.002078248119549279,0.0003744333831148874,estimable
P-F3CCAA8842,sub-124,probe_pre30s,pose_vertical_up_per_sec_median,-0.002063829964454021,0.0003744333831148874,-0.0024382633475689085,0.0003744333831148874,estimable
P-F3CCAA8842,sub-124,probe_pre30s,pose_vertical_up_per_sec_median,0.001606615618444406,0.0003744333831148874,0.0012321822353295185,0.0003744333831148874,estimable
P-F3CCAA8842,sub-124,probe_pre30s,pose_vertical_up_per_sec_median,-3.6225236695388265e-05,0.0003744333831148874,-0.00041065861981027564,0.0003744333831148874,estimable
P-F3CCAA8842,sub-124,probe_pre30s,pose_vertical_up_per_sec_median,0.0007972121238708496,0.0003744333831148874,0.0004227787407559622,0.0003744333831148874,estimable
P-F3CCAA8842,sub-124,probe_pre30s,pose_vertical_up_per_sec_median,0.0005303053735234296,0.0003744333831148874,0.00015587199040854226,0.0003744333831148874,estimable
P-F3CCAA8842,sub-124,probe_pre30s,pose_vertical_up_per_sec_median,-0.0002829878179876654,0.0003744333831148874,-0.0006574212011025528,0.0003744333831148874,estimable
P-F3CCAA8842,sub-124,probe_pre30s,pose_vertical_up_per_sec_median,-0.0006943633875896022,0.0003744333831148874,-0.0010687967707044895,0.0003744333831148874,estimable
P-F3CCAA8842,sub-124,probe_pre30s,pose_vertical_up_per_sec_median,-0.0016261680370812095,0.0003744333831148874,-0.002000601420196097,0.0003744333831148874,estimable
P-F3CCAA8842,sub-124,probe_pre30s,pose_vertical_up_per_sec_median,-0.001097718874613444,0.0003744333831148874,-0.0014721522577283315,0.0003744333831148874,estimable
P-F3CCAA8842,sub-124,probe_pre30s,pose_vertical_up_per_sec_median,0.00044770017395549046,0.0003744333831148874,7.326679084060307e-05,0.0003744333831148874,estimable
P-F3CCAA8842,sub-124,probe_pre30s,pose_vertical_up_per_sec_median,-0.00040293956289486006,0.0003744333831148874,-0.0007773729460097474,0.0003744333831148874,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,0.0012561681048195265,-0.0004546658862251998,0.0017108339910447265,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,-0.0015879794393369696,-0.0004546658862251998,-0.0011333135531117699,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,-0.004182956147750155,-0.0004546658862251998,-0.003728290261524955,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,-0.0008189216607347482,-0.0004546658862251998,-0.00036425577450954836,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,-0.0018199262697072257,-0.0004546658862251998,-0.0013652603834820257,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,-0.00035811245926027375,-0.0004546658862251998,9.655342696492607e-05,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,0.002211043911595498,-0.0004546658862251998,0.002665709797820698,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,-0.0010637114978840113,-0.0004546658862251998,-0.0006090456116588115,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,0.0037741675579554576,-0.0004546658862251998,0.004228833444180657,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,-0.002256620710141191,-0.0004546658862251998,-0.0018019548239159911,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,-0.0024582659333967803,-0.0004546658862251998,-0.0020036000471715804,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,-0.0010782166531211452,-0.0004546658862251998,-0.0006235507668959454,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,-0.00028165404574345736,-0.0004546658862251998,0.00017301184048174246,-0.0004546658862251998,estimable
P-247758AEAC,sub-125,probe_pre30s,pose_vertical_up_per_sec_median,-0.0020355275533731703,-0.0004546658862251998,-0.0015808616671479704,-0.0004546658862251998,estimable
